URL, SIZE, #OUTLINKS, Content-Type 
https://www.reuters.com/news/archive/soccer-brazil?page=3&pagesize=10&view=page,138933,148,text/html
https://www.reuters.com/sectors/industries/rankings?industrycode=46&view=size,143223,185,text/html
https://www.reuters.com/article/us-soccer-europa-iduskcn11z2u1,208786,68,text/html
https://www.reuters.com/finance/stocks/social-pulse/aal.l,117564,146,text/html
https://www.reuters.com/article/colombia-coal/small-group-of-prodecos-colombia-coal-port-workers-to-vote-on-strike-idusl1n1zm0ym,195262,63,text/html
https://www.reuters.com/article/us-golf-european-iduskcn1q21no,198556,67,text/html
https://www.reuters.com/finance/stocks/s92g.de/key-developments/article/3908940,113855,143,text/html
https://www.reuters.com/finance/stocks/overview/zbra.oq,121580,146,text/html
https://www.reuters.com/article/us-mining-summit-severstal/russias-severstal-backs-keystone-xl-pipeline-idusbre82s0zl20120329,201930,67,text/html
https://www.reuters.com/article/us-television-hulu/marvel-to-make-four-animated-superhero-series-for-hulu-iduskcn1q01wo,195767,67,text/html
https://www.reuters.com/finance/stocks/chart/2670.t,114487,138,text/html
https://www.reuters.com/finance/stocks/chart/cna.l,114740,139,text/html
https://www.reuters.com/investigates/special-report/assets/baby-opioids-pennsylvania/marnee-downee's-mother-melanie-ann-prichard-mug-shot.jpg?v=322416211117,4118,0,image/jpeg
https://www.reuters.com/finance/stocks/financial-highlights/abt.n,136631,145,text/html
https://www.reuters.com/assets/iframe/yovideo?videoid=511344238,5935,1,text/html
https://www.reuters.com/video/2019/02/11/anna-wintour-says-inclusivity-and-divers?videoid=513932136,273586,195,text/html
https://www.reuters.com/finance/stocks/chart/agio.oq,114871,139,text/html
https://www.reuters.com/video/2019/02/08/fire-at-flamengo-training-center-in-rio?newschannel&videoid=512632332,270790,194,text/html
https://www.reuters.com/article/us-reuters-summit-barrick/barrick-sees-lower-costs-at-lumwana-mine-in-2013-idusbre82p16a20120326,198683,66,text/html
https://www.reuters.com/journalists/pushkala-aripaka,130061,148,text/html
https://www.reuters.com/finance/stocks/analyst-research/8279.hk,120235,146,text/html
https://www.reuters.com/investigates/special-report/usa-uncounted-surveillance/,123104,85,text/html
https://www.reuters.com/article/us-motor-nascar-talladega-notebook/nascar-notebook-fuel-shortage-foils-kurt-busch-chances-iduskcn1mp03o,204951,65,text/html
https://www.reuters.com/video/2019/02/08/tata-motors-shares-plunge-on-jlr-trouble?newschannel&videoid=512607082,286057,192,text/html
https://www.reuters.com/finance/stocks/company-officers/2319.hk,150445,157,text/html
https://www.reuters.com/article/us-usa-abortion-iduskcn1pc215,204958,68,text/html
https://www.reuters.com/finance/stocks/overview/bgcp.oq,122103,147,text/html
https://www.reuters.com/assets/iframe/yovideo?videoid=513331316,5945,1,text/html
https://www.reuters.com/article/southeast-asia-stocks/se-asia-stocks-fall-as-sino-u-s-relation-strains-ahead-of-trade-talks-idusl3n1zt1lr,203656,64,text/html
https://www.reuters.com/article/us-soccer-brazil-violence/soccer-brazilian-club-president-quits-after-relegation-death-threats-iduskbn19r35r,192062,65,text/html
https://www.reuters.com/article/asda-ma-sainsburys/uk-court-rules-regulator-treated-sainsburys-asda-unfairly-in-probe-idusl8n1yj5pz,193586,63,text/html
https://www.reuters.com/article/ibm-divestiture-hcl-techno/ibm-to-sell-some-of-its-software-products-to-hcl-for-1-8-bln-idusl4n1yb6ae,191002,64,text/html
https://www.reuters.com/article/us-cee-summit-m-a/strengthening-central-europe-can-expect-more-banking-ma-deals-iduskbn18m17p,202981,72,text/html
https://www.reuters.com/finance/stocks/company-news/bp.l,130593,150,text/html
https://www.reuters.com/finance/stocks/overview/vmc.n,123392,149,text/html
https://www.reuters.com/journalists/michael-martina,131629,153,text/html
https://www.reuters.com/article/us-usa-shutdown-trump-mines/trump-says-will-look-for-land-mines-in-funding-bill-iduskcn1q22bk,193199,63,text/html
https://www.reuters.com/news/archive/personalfinance?page=3&pagesize=10&view=page,136673,148,text/html
https://www.reuters.com/finance/stocks/company-profile/wg.l,116463,149,text/html
https://www.reuters.com/journalists/gene-cherry?page=2&pagesize=10&view=page,132016,150,text/html
https://www.reuters.com/article/us-europe-stocks-iduskcn1po0v8,204717,68,text/html
https://www.reuters.com/finance/stocks/overview/600816.ss,120651,144,text/html
https://www.reuters.com/video/2019/02/04/trump-did-not-ask-iraqs-permission-to-wa?channelname=iran&videochannel=-10209&videoid=511225819,290268,208,text/html
https://www.reuters.com/finance/stocks/company-officers/bcor.oq,165091,194,text/html
https://www.reuters.com/finance/stocks/rosn.mm/key-developments/article/3949659,114073,143,text/html
https://www.reuters.com/assets/iframe/yovideo?videoid=510960971,5947,1,text/html
https://www.reuters.com/finance/stocks/analyst-research/xpo.n,120898,151,text/html
https://www.reuters.com/finance/stocks/company-officers/bats.l,160503,169,text/html
https://www.reuters.com/assets/iframe/yovideo?videoid=512726305,5961,1,text/html
https://www.reuters.com/finance/stocks/overview/ifxgn.de,126210,155,text/html
https://www.reuters.com/news/archive/sport-cricket?page=1&pagesize=10&view=page,137494,147,text/html
https://www.reuters.com/journalists/paulina-duran,130497,150,text/html
https://www.reuters.com/finance/stocks/overview/asl.l,120355,145,text/html
https://www.reuters.com/investigates/special-report/assets/baby-opioids-florida/sarah-stephens.jpg?v=322416211117,4228,0,image/jpeg
https://www.reuters.com/journalists/gabriel-stargardter?page=2&pagesize=10&view=page,131808,152,text/html
https://www.reuters.com/article/us-cricket-test-zaf-aus-tampering-sponso-iduskbn1h501z,191877,63,text/html
https://www.reuters.com/finance/stocks/company-profile/600469.ss,115912,148,text/html
https://www.reuters.com/news/archive/icehockey-nhl?page=2&pagesize=10&view=page,136114,148,text/html
https://www.reuters.com/finance/stocks/analyst/0056.hk,117450,142,text/html
https://www.reuters.com/article/us-keepingscore-23jan2019-iduskcn1ph260,190239,65,text/html
https://www.reuters.com/video/2019/02/03/trump-wants-us-military-in-iraq-to-watch?channelname=iran&videochannel=-10209&videoid=510987775,291184,208,text/html
https://www.reuters.com/journalists/michael-shields,131235,148,text/html
https://www.reuters.com/video/2019/01/23/iranians-risk-rough-seas-for-a-better-li?channelname=iran&videochannel=-10209&videoid=506873683,290315,208,text/html
https://www.reuters.com/finance/stocks/company-officers/expn.l,138834,153,text/html
https://www.reuters.com/investigates/special-report/assets/baby-opioids-pennsylvania/reports.png?v=322416211117,72474,0,image/png
https://www.reuters.com/finance/stocks/company-news/8341.t,126175,138,text/html
https://www.reuters.com/investigates/special-report/myanmar-reporters-democracy/,90344,48,text/html
https://www.reuters.com/article/uk-soccer-spain-fcb-arthur/barca-lose-arthur-to-injury-messi-a-doubt-for-bilbao-trip-idukkcn1px1ls,195439,67,text/html
https://www.reuters.com/video/2019/02/08/ebadi-urges-tougher-action-against-iran?channelname=iran&videochannel=-10209&videoid=512726305,291066,208,text/html
https://www.reuters.com/article/press-digest-nyt/press-digest-new-york-times-business-news-dec-5-idusl4n1ya293,195144,67,text/html
https://www.reuters.com/finance/stocks/overview/3in.l,120486,145,text/html
https://www.reuters.com/article/us-egypt-energy/egypt-to-see-gas-boost-from-bp-fields-zohr-as-cairo-returns-to-export-market-iduskcn1q0228,205334,67,text/html
https://www.reuters.com/finance/stocks/chart/0056.hk,114809,139,text/html
https://www.reuters.com/article/wh-group-results/update-1-chinas-wh-group-q3-profit-dives-31-pct-as-trade-disputes-weigh-idusl3n1xa58t,198155,64,text/html
https://www.reuters.com/sectors/industries/rankings?industrycode=120&view=insiderholdings,154003,220,text/html
https://www.reuters.com/finance/stocks/000993.sz/key-developments/article/3980213,111816,141,text/html
https://www.reuters.com/finance/stocks/analyst/8341.t,119466,142,text/html
https://www.reuters.com/finance/stocks/lnt.oq/key-developments/article/3980752,112995,141,text/html
https://www.reuters.com/finance/stocks/company-officers/xpo.n,148700,184,text/html
https://www.reuters.com/finance/stocks/company-officers/son.n,167351,198,text/html
https://www.reuters.com/finance/stocks/overview/dpwgn.de,126606,155,text/html
https://www.reuters.com/article/us-brazil-israel/brazil-moving-its-embassy-to-jerusalem-matter-of-when-not-if-netanyahu-iduskcn1ot0g5,199049,68,text/html
https://www.reuters.com/investigates/special-report/usa-uncounted-costs/,58606,38,text/html
https://www.reuters.com/article/us-cee-summit-cvc-cap-prtnrs/cvc-scouts-for-more-acquisition-targets-in-poland-iduskbn18m0up,197409,68,text/html
https://www.reuters.com/finance/stocks/financial-highlights/nvda.oq,137475,148,text/html
https://www.reuters.com/sectors/industries/rankings?industrycode=120&view=tradingliquidity,154066,220,text/html
https://www.reuters.com/article/us-china-farming-technology/on-the-autofarm-china-turns-to-driverless-tractors-combines-to-overhaul-agriculture-iduskcn1pa0dv,211540,70,text/html
https://www.reuters.com/article/us-forex-poll-safrica/south-africas-rand-seen-weakening-in-volatile-run-up-to-may-vote-reuters-poll-iduskbn1o50db,199060,69,text/html
https://www.reuters.com/finance/stocks/analyst-research/bp.l,120821,151,text/html
https://www.reuters.com/finance/stocks/financial-highlights/600470.ss,130968,140,text/html
https://www.reuters.com/investigates/static/4-0-0/en/images/reuters-investigates.png?v=064317290119,12607,0,image/png
https://www.reuters.com/article/us-investment-yearend/highlights-day-4-munis-let-you-sleep-at-night-russia-bets-iduskcn0j526w20141121,197481,63,text/html
https://www.reuters.com/sectors/industries/significant?categoryid=210&industrycode=164,150888,196,text/html
https://www.reuters.com/investigates/special-report/usa-military-housing/,90878,58,text/html
https://www.reuters.com/finance/stocks/analyst/wre.n,129648,143,text/html
https://www.reuters.com/investigates/special-report/assets/section-leads/reuters-investigates-2016/usa-uncounted/usa-uncounted-home.jpg?v=533116030119,90065,0,image/jpeg
https://www.reuters.com/finance/stocks/icaa.st/key-developments/article/3943946,112839,140,text/html
https://www.reuters.com/article/us-germany-security/struggle-between-big-powers-spells-hostile-future-report-iduskcn1q015l,200147,67,text/html
https://www.reuters.com/article/us-lowes-results/lowes-to-get-rid-of-mexico-stores-in-further-restructuring-iduskcn1np16k,199786,68,text/html
https://www.reuters.com/article/us-media-summit-economy/media-business-chiefs-brace-for-bleak-2012-idustre7b11r120111202,203304,65,text/html
https://www.reuters.com/sectors/industries/significant?categoryid=216&industrycode=183&pageid=2,143824,182,text/html
https://www.reuters.com/article/hcl-techno-results/indias-hcl-technologies-third-quarter-profit-surges-26-pct-idusl3n1zs2xd,191624,64,text/html
https://www.reuters.com/finance/stocks/company-officers/bdev.l,137733,152,text/html
https://www.reuters.com/journalists/steven-scheer,131835,150,text/html
https://www.reuters.com/article/us-cee-summit-zaoralek/two-speed-europe-is-bad-idea-we-need-to-strive-for-unity-czech-minister-iduskbn18l1dr,201960,69,text/html
https://www.reuters.com/article/us-investment-yearend/wells-patel-sees-us-stocks-doing-surprisingly-well-in-2015-iduskcn0j42e720141120,199523,65,text/html
https://www.reuters.com/finance/stocks/overview/aal.l,125526,155,text/html
https://www.reuters.com/article/us-usa-military-meade/u-s-army-vows-to-fix-broken-housing-at-fort-meade-in-wake-of-reuters-report-iduskcn1pb14o,203705,73,text/html
https://www.reuters.com/article/us-filmfestival-berlin-lineup/oppression-and-its-opponents-shape-a-political-berlinale-iduskcn1pn1g3,200761,68,text/html
https://www.reuters.com/finance/markets/index/.nwl,179466,224,text/html
https://www.reuters.com/assets/iframe/yovideo?videoid=512785961,5941,1,text/html
https://www.reuters.com/article/us-investment-yearend-lebenthal/toll-roads-more-attractive-on-lower-gas-prices-lebenthal-iduskcn0j42gh20141120,195923,64,text/html
https://www.reuters.com/journalists/environment-correspondent,130512,147,text/html
https://www.reuters.com/finance/stocks/financial-highlights/hclt.bo,135193,145,text/html
https://www.reuters.com/finance/stocks/analyst/7735.t,127554,142,text/html
https://www.reuters.com/finance/stocks/aefes.is/key-developments/article/3798086,112026,142,text/html
https://www.reuters.com/finance/stocks/overview/aig.n,125896,155,text/html
https://www.reuters.com/finance/stocks/e.n/key-developments/article/3969879,113618,144,text/html
https://www.reuters.com/news/archive/sport-nascar?page=1&pagesize=10&view=page,136487,147,text/html
https://www.reuters.com/media-campaign/ip_science/module_right_asia_2018.html,2190,1,text/html
https://www.reuters.com/finance/stocks/bp.l/key-developments,127384,155,text/html
https://www.reuters.com/article/us-europe-migrants-morocco/african-migrants-rebuild-casablanca-camp-destroyed-by-fire-iduskcn1n41wu,202685,68,text/html
https://www.reuters.com/investigates/special-report/assets/baby-opioids-florida/jennifer-frazier-with-second-excerpt-part2.jpg?v=322416211117,56300,0,image/jpeg
https://www.reuters.com/finance/stocks/company-news/bcor.oq,126221,138,text/html
https://www.reuters.com/finance/stocks/overview/hnkg_p.de,127335,155,text/html
https://www.reuters.com/article/galp-energia-results/portuguese-oil-firm-galp-girds-for-belated-brazilian-boost-idusl5n20647d,197464,64,text/html
https://www.reuters.com/article/us-india-temple/protests-in-india-after-women-defy-ancient-ban-on-visiting-hindu-temple-iduskcn1ow07q,210464,70,text/html
https://www.reuters.com/finance/stocks/overview/dtegn.de,126203,155,text/html
https://www.reuters.com/finance/stocks/600751.ss/key-developments/article/3953379,114321,144,text/html
https://www.reuters.com/article/us-barclays-activist-iduskcn1pu1ha,192126,66,text/html
https://www.reuters.com/finance/stocks/company-profile/anra.ns,116217,149,text/html
https://www.reuters.com/article/usa-health-vaping/u-s-to-restrict-e-cigarette-flavors-to-fight-teenage-vaping-epidemic-idusl2n1xk04f,199816,64,text/html
https://www.reuters.com/finance/stocks/overview/eongn.de,125883,155,text/html
https://www.reuters.com/video/2019/02/13/former-us-air-force-officer-faces-spy-ch?channelname=iran&videochannel=-10209&videoid=514671804,289696,207,text/html
https://www.reuters.com/sectors/industries/rankings?industrycode=120&page=1&sortby=companyname&sortdir=asc&view=size,151484,221,text/html
https://www.reuters.com/article/usa-china-wh-group/republican-u-s-senator-decries-usda-aid-for-wh-group-unit-smithfield-idusl2n1x51w6,191343,63,text/html
https://www.reuters.com/journalists/inna-lazareva,131896,148,text/html
https://www.reuters.com/article/us-tennis-buenosaires-iduskcn1q30sf,191664,66,text/html
https://www.reuters.com/finance/stocks/enae.wa/key-developments/article/3926529,112329,142,text/html
https://www.reuters.com/journalists/alister-doyle?page=1&pagesize=10&view=page,128143,145,text/html
https://www.reuters.com/finance/stocks/company-news/aan.n,126193,137,text/html
